esperanc,populaca,ginitrab,renda_me,escoa2_p,urbano_p,med1000,norte,centrooe,sul,nordeste,pop15a_f
61.8540000915527,4539,0.612919986248016,314.725738525391,1.84338772296906,75.1266784667969,0.220312848687172,1,0,0,0,13.4289226531982
65.0429992675781,5703,0.524730026721954,287.873168945313,5.74279928207398,40.4302139282227,0.175346314907074,1,0,0,0,10.7752990722656
65.1539993286133,27923,0.504279971122742,211.097946166992,10.8896799087524,70.9880752563477,0.859506487846375,1,0,0,0,13.541690826416
57.3419990539551,25386,0.363150000572205,93.5778579711914,2.92347383499146,29.6068706512451,0.0393917895853519,1,0,0,0,2.40186309814453
64.5770034790039,53970,0.46042001247406,212.061553955078,12.3648357391357,72.3679809570313,0.24087455868721,1,0,0,0,13.9116764068604
60.9129981994629,10034,0.369800001382828,115.83024597168,0,24.8255920410156,,1,0,0,0,5.31989097595215
64.5770034790039,5407,0.445670008659363,268.733673095703,1.06238460540771,24.1353797912598,,1,0,0,0,4.44813919067383
60.9469985961914,11328,0.560590028762817,237.248764038086,9.57409477233887,54.2284622192383,0.176553666591644,1,0,0,0,15.6790742874146
60.9129981994629,17673,0.427630007266998,92.1837310791016,0.479531407356262,33.786003112793,0.113166980445385,1,0,0,0,5.40885829925537
59.4440002441406,11211,0.484470009803772,219.659606933594,4.01737356185913,29.9348850250244,0.356792449951172,1,0,0,0,10.7504806518555
63.689998626709,144249,0.487269997596741,736.667602539063,33.9603500366211,83.2983245849609,1.22704493999481,1,0,0,0,32.669002532959
60.4440002441406,9478,0.462669998407364,229.973236083984,6.16273975372315,12.4108791351318,0.211014986038208,1,0,0,0,8.36737060546875
64.2720031738281,8900,0.495590001344681,379.734252929688,6.53594827651978,59.1056289672852,0.561797738075256,1,0,0,0,17.0769557952881
64.2720031738281,13308,0.504000008106232,770.963500976563,8.71970367431641,40.3706550598145,0.300571084022522,1,0,0,0,11.0907964706421
56.556999206543,11188,0.31292000412941,212.588424682617,4.29800367355347,10.2431173324585,0.357525914907455,1,0,0,0,8.83774185180664
64.2720031738281,10143,0.35945001244545,303.290588378906,4.70283460617065,24.2775459289551,0.197180315852165,1,0,0,0,8.94750499725342
63.689998626709,9106,0.555800020694733,260.123901367188,7.36685752868652,25.4436531066895,0.768723905086517,1,0,0,0,8.52470207214356
65.1470031738281,99989,0.497860014438629,189.615158081055,19.4867515563965,56.3588829040527,0.120013199746609,1,0,0,0,15.2673454284668
62.8689994812012,37184,0.574000000953674,254.020782470703,1.66187286376953,15.3802709579468,,1,0,0,0,3.73839330673218
62.9809989929199,20008,0.431010007858276,155.072677612305,0.909671247005463,20.8881340026855,0.149940028786659,1,0,0,0,5.44545745849609
60.3240013122559,52856,0.454730004072189,154.860443115234,11.6581783294678,41.1583709716797,0.0378386564552784,1,0,0,0,9.85155963897705
66.5609970092774,33442,0.536040008068085,344.030792236328,41.6019477844238,48.8666954040527,0.897075533866882,1,0,0,0,20.6883144378662
62.2900009155273,72408,0.561039984226227,328.000701904297,29.2184734344482,69.2533950805664,0.220970064401627,1,0,0,0,17.3218631744385
63.6619987487793,14284,0.364670008420944,173.360626220703,1.21251714229584,14.2326908111572,,1,0,0,0,1.28247129917145
65.9970016479492,88151,0.536310017108917,347.663208007813,40.4490242004395,84.0047225952148,0.181506738066673,1,0,0,0,30.2862510681152
59.5149993896484,30323,0.363220006227493,107.87801361084,1.26510858535767,28.8294296264648,0.0989347994327545,1,0,0,0,4.77345085144043
65.3679962158203,10876,0.475279986858368,110.06356048584,1.82675123214722,25.7964115142822,0.0919455662369728,1,0,0,0,7.65142774581909
59.5320014953613,13844,0.454800009727478,125.736854553223,0.270492047071457,15.7802209854126,,1,0,0,0,1.8973400592804
63.2680015563965,20072,0.439740002155304,122.936973571777,3.24880790710449,39.2437210083008,0.0498206466436386,1,0,0,0,9.64458751678467
67.5559997558594,45946,0.542819976806641,317.949798583984,26.9502468109131,47.062557220459,0.195882126688957,1,0,0,0,23.9309806823731
67.620002746582,1244689,0.592689990997315,563.754455566406,61.3674697875977,68.2264556884766,1.35776889324188,1,0,0,0,42.4357299804688
59.5279998779297,68465,0.450569987297058,184.734680175781,29.8299598693848,12.2120790481567,0.598846137523651,1,0,0,0,19.0128231048584
59.1119995117188,15952,0.548229992389679,243.230834960938,0.287347316741943,30.1968402862549,0.125376135110855,1,0,0,0,10.18909740448
56.9389991760254,8532,0.458480000495911,141.438278198242,4.62273836135864,20.8977966308594,0.234411627054215,1,0,0,0,4.18442440032959
56.9389991760254,97149,0.469920009374619,155.857208251953,18.0758304595947,51.0640602111817,0.123521603643894,1,0,0,0,11.8829164505005
61.8040008544922,11939,0.407730013132095,112.397636413574,0.0769668743014336,26.6688995361328,0.083759106695652,1,0,0,0,6.88353586196899
62.3819999694824,72140,0.514970004558563,164.018127441406,6.45907545089722,39.8100929260254,0.0277238711714745,1,0,0,0,5.11022615432739
65.3850021362305,14117,0.491549998521805,173.2255859375,6.11627769470215,26.825813293457,0.0708365812897682,1,0,0,0,7.96040010452271
64.4100036621094,13246,0.463919997215271,157.122283935547,1.51860320568085,34.0857620239258,,1,0,0,0,7.42901182174683
65.1470031738281,85187,0.470899999141693,133.55078125,7.9099931716919,35.320930480957,0.105649925768375,1,0,0,0,10.7667007446289
65.6039962768555,51166,0.554830014705658,268.939849853516,31.1051540374756,77.8348922729492,0.214986518025398,1,0,0,0,19.5762577056885
59.6380004882813,45452,0.493319988250732,144.408432006836,14.5492601394653,32.0271949768066,0.0660036951303482,1,0,0,0,7.46548843383789
64.1039962768555,102071,0.573970019817352,301.36328125,34.3096961975098,90.9680480957031,0.313507258892059,1,0,0,0,23.4389381408691
64.4100036621094,17400,0.415060013532639,136.631912231445,0.532924830913544,4.55497407913208,,1,0,0,0,1.78499436378479
63.4959983825684,8338,0.490220010280609,144.743515014648,8.89080619812012,31.8421688079834,,1,0,0,0,12.3863286972046
63.3549995422363,54900,0.50848001241684,224.744598388672,28.0953483581543,54.373405456543,0.0728597417473793,1,0,0,0,13.7964839935303
62.8689994812012,15247,0.57616001367569,241.368453979492,0.0457350537180901,50.4623870849609,,1,0,0,0,5.17868041992188
